transaction_id,customer_id,subscription_id,transaction_date,transaction_type,amount,plan_id,description,year,month,year_month,quarter,annualized_amount
txn_cust_000101_4,cust_000101,sub_cust_000101_1,2024-01-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,1,2024-01,1,990.0
txn_cust_000101_5,cust_000101,sub_cust_000101_1,2024-02-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,2,2024-02,1,990.0
txn_cust_000101_6,cust_000101,sub_cust_000101_1,2024-03-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,3,2024-03,1,990.0
txn_cust_000101_7,cust_000101,sub_cust_000101_1,2024-04-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,4,2024-04,2,990.0
txn_cust_000101_8,cust_000101,sub_cust_000101_1,2024-05-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,5,2024-05,2,990.0
txn_cust_000101_9,cust_000101,sub_cust_000101_1,2024-06-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,6,2024-06,2,990.0
txn_cust_000101_10,cust_000101,sub_cust_000101_1,2024-07-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000101_11,cust_000101,sub_cust_000101_1,2024-08-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,8,2024-08,3,990.0
txn_cust_000101_12,cust_000101,sub_cust_000101_1,2024-09-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,9,2024-09,3,990.0
txn_cust_000101_13,cust_000101,sub_cust_000101_1,2024-10-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000101_14,cust_000101,sub_cust_000101_1,2024-12-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000101_15,cust_000101,sub_cust_000101_1,2025-01-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000101_16,cust_000101,sub_cust_000101_1,2025-02-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000101_17,cust_000101,sub_cust_000101_1,2025-03-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000101_18,cust_000101,sub_cust_000101_1,2025-04-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000101_19,cust_000101,sub_cust_000101_1,2025-05-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000101_20,cust_000101,sub_cust_000101_1,2025-06-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000101_21,cust_000101,sub_cust_000101_1,2025-07-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000101_22,cust_000101,sub_cust_000101_1,2025-08-15,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000102_1,cust_000102,sub_cust_000102_1,2022-07-26,new,29.0,basic,New Basic Plan subscription,2022,7,2022-07,3,348.0
txn_cust_000102_2,cust_000102,sub_cust_000102_1,2022-08-26,recurring,29.0,basic,Recurring payment for Basic Plan,2022,8,2022-08,3,348.0
txn_cust_000102_3,cust_000102,sub_cust_000102_1,2022-09-26,recurring,29.0,basic,Recurring payment for Basic Plan,2022,9,2022-09,3,348.0
txn_cust_000102_4,cust_000102,sub_cust_000102_1,2022-10-26,recurring,29.0,basic,Recurring payment for Basic Plan,2022,10,2022-10,4,348.0
txn_cust_000102_5,cust_000102,sub_cust_000102_1,2022-11-26,recurring,29.0,basic,Recurring payment for Basic Plan,2022,11,2022-11,4,348.0
txn_cust_000102_6,cust_000102,sub_cust_000102_1,2022-12-26,recurring,29.0,basic,Recurring payment for Basic Plan,2022,12,2022-12,4,348.0
txn_cust_000102_7,cust_000102,sub_cust_000102_1,2023-01-26,recurring,29.0,basic,Recurring payment for Basic Plan,2023,1,2023-01,1,348.0
txn_cust_000102_8,cust_000102,sub_cust_000102_1,2023-02-26,recurring,29.0,basic,Recurring payment for Basic Plan,2023,2,2023-02,1,348.0
txn_cust_000102_9,cust_000102,sub_cust_000102_1,2023-04-26,recurring,29.0,basic,Recurring payment for Basic Plan,2023,4,2023-04,2,348.0
txn_cust_000102_10,cust_000102,sub_cust_000102_1,2023-05-26,recurring,29.0,basic,Recurring payment for Basic Plan,2023,5,2023-05,2,348.0
txn_cust_000102_11,cust_000102,sub_cust_000102_1,2023-06-26,recurring,29.0,basic,Recurring payment for Basic Plan,2023,6,2023-06,2,348.0
txn_cust_000102_12,cust_000102,sub_cust_000102_1,2023-07-26,expansion,99.0,pro,Expansion payment for Professional Plan,2023,7,2023-07,3,1188.0
txn_cust_000102_13,cust_000102,sub_cust_000102_1,2023-08-26,recurring,99.0,pro,Recurring payment for Professional Plan,2023,8,2023-08,3,1188.0
txn_cust_000102_14,cust_000102,sub_cust_000102_1,2023-09-26,recurring,99.0,pro,Recurring payment for Professional Plan,2023,9,2023-09,3,1188.0
txn_cust_000102_15,cust_000102,sub_cust_000102_1,2023-10-26,recurring,99.0,pro,Recurring payment for Professional Plan,2023,10,2023-10,4,1188.0
txn_cust_000102_16,cust_000102,sub_cust_000102_1,2023-11-26,recurring,99.0,pro,Recurring payment for Professional Plan,2023,11,2023-11,4,1188.0
txn_cust_000102_17,cust_000102,sub_cust_000102_1,2023-12-26,contraction,29.0,basic,Contraction payment for Basic Plan,2023,12,2023-12,4,348.0
txn_cust_000102_18,cust_000102,sub_cust_000102_1,2024-01-26,recurring,29.0,basic,Recurring payment for Basic Plan,2024,1,2024-01,1,348.0
txn_cust_000102_19,cust_000102,sub_cust_000102_1,2024-03-26,recurring,29.0,basic,Recurring payment for Basic Plan,2024,3,2024-03,1,348.0
txn_cust_000102_20,cust_000102,sub_cust_000102_1,2024-04-26,recurring,29.0,basic,Recurring payment for Basic Plan,2024,4,2024-04,2,348.0
txn_cust_000102_21,cust_000102,sub_cust_000102_1,2024-05-26,expansion,99.0,pro,Expansion payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000102_22,cust_000102,sub_cust_000102_1,2024-06-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000102_23,cust_000102,sub_cust_000102_1,2024-07-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000102_24,cust_000102,sub_cust_000102_1,2024-08-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000102_25,cust_000102,sub_cust_000102_1,2024-09-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000102_26,cust_000102,sub_cust_000102_1,2024-10-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000102_27,cust_000102,sub_cust_000102_1,2024-11-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000102_28,cust_000102,sub_cust_000102_1,2024-12-26,recurring,99.0,pro,Recurring payment for Professional Plan,2024,12,2024-12,4,1188.0
txn_cust_000102_29,cust_000102,sub_cust_000102_1,2025-01-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,1,2025-01,1,1188.0
txn_cust_000102_30,cust_000102,sub_cust_000102_1,2025-02-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000102_31,cust_000102,sub_cust_000102_1,2025-03-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,3,2025-03,1,1188.0
txn_cust_000102_32,cust_000102,sub_cust_000102_1,2025-04-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,4,2025-04,2,1188.0
txn_cust_000102_33,cust_000102,sub_cust_000102_1,2025-05-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000102_34,cust_000102,sub_cust_000102_1,2025-06-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000102_35,cust_000102,sub_cust_000102_1,2025-07-26,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000103_1,cust_000103,sub_cust_000103_1,2024-06-08,new,299.0,enterprise,New Enterprise Plan subscription,2024,6,2024-06,2,3588.0
txn_cust_000103_2,cust_000103,sub_cust_000103_1,2024-07-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,7,2024-07,3,3588.0
txn_cust_000103_3,cust_000103,sub_cust_000103_1,2024-08-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,8,2024-08,3,3588.0
txn_cust_000103_4,cust_000103,sub_cust_000103_1,2024-09-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,9,2024-09,3,3588.0
txn_cust_000103_5,cust_000103,sub_cust_000103_1,2024-10-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,10,2024-10,4,3588.0
txn_cust_000103_6,cust_000103,sub_cust_000103_1,2024-11-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,11,2024-11,4,3588.0
txn_cust_000103_7,cust_000103,sub_cust_000103_1,2025-01-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,1,2025-01,1,3588.0
txn_cust_000103_8,cust_000103,sub_cust_000103_1,2025-02-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,2,2025-02,1,3588.0
txn_cust_000103_9,cust_000103,sub_cust_000103_1,2025-03-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,3,2025-03,1,3588.0
txn_cust_000103_10,cust_000103,sub_cust_000103_1,2025-04-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,4,2025-04,2,3588.0
txn_cust_000103_11,cust_000103,sub_cust_000103_1,2025-05-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,5,2025-05,2,3588.0
txn_cust_000103_12,cust_000103,sub_cust_000103_1,2025-06-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,6,2025-06,2,3588.0
txn_cust_000103_13,cust_000103,sub_cust_000103_1,2025-07-08,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,7,2025-07,3,3588.0
txn_cust_000104_1,cust_000104,sub_cust_000104_1,2022-12-21,new,99.0,pro,New Professional Plan subscription,2022,12,2022-12,4,1188.0
txn_cust_000104_2,cust_000104,sub_cust_000104_1,2023-01-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,1,2023-01,1,1188.0
txn_cust_000104_3,cust_000104,sub_cust_000104_1,2023-02-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,2,2023-02,1,1188.0
txn_cust_000104_4,cust_000104,sub_cust_000104_1,2023-03-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,3,2023-03,1,1188.0
txn_cust_000104_5,cust_000104,sub_cust_000104_1,2023-04-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,4,2023-04,2,1188.0
txn_cust_000104_6,cust_000104,sub_cust_000104_1,2023-05-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,5,2023-05,2,1188.0
txn_cust_000104_7,cust_000104,sub_cust_000104_1,2023-06-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,6,2023-06,2,1188.0
txn_cust_000104_8,cust_000104,sub_cust_000104_1,2023-07-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,7,2023-07,3,1188.0
txn_cust_000104_9,cust_000104,sub_cust_000104_1,2023-08-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,8,2023-08,3,1188.0
txn_cust_000104_10,cust_000104,sub_cust_000104_1,2023-09-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,9,2023-09,3,1188.0
txn_cust_000104_11,cust_000104,sub_cust_000104_1,2023-10-20,recurring,99.0,pro,Recurring payment for Professional Plan,2023,10,2023-10,4,1188.0
txn_cust_000104_12,cust_000104,sub_cust_000104_1,2023-11-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,11,2023-11,4,1188.0
txn_cust_000104_13,cust_000104,sub_cust_000104_1,2023-12-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,12,2023-12,4,1188.0
txn_cust_000104_14,cust_000104,sub_cust_000104_1,2024-01-21,recurring,99.0,pro,Recurring payment for Professional Plan,2024,1,2024-01,1,1188.0
txn_cust_000104_15,cust_000104,sub_cust_000104_1,2024-02-21,recurring,99.0,pro,Recurring payment for Professional Plan,2024,2,2024-02,1,1188.0
txn_cust_000104_16,cust_000104,sub_cust_000104_1,2024-03-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000104_17,cust_000104,sub_cust_000104_1,2024-04-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,4,2024-04,2,1188.0
txn_cust_000104_18,cust_000104,sub_cust_000104_1,2024-05-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000105_1,cust_000105,sub_cust_000105_1,2025-04-01,new,29.0,basic,New Basic Plan subscription,2025,4,2025-04,2,348.0
txn_cust_000105_2,cust_000105,sub_cust_000105_1,2025-05-02,expansion,99.0,pro,Expansion payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000105_3,cust_000105,sub_cust_000105_1,2025-06-02,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000105_4,cust_000105,sub_cust_000105_1,2025-07-02,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000105_5,cust_000105,sub_cust_000105_1,2025-08-02,recurring,99.0,pro,Recurring payment for Professional Plan,2025,8,2025-08,3,1188.0
txn_cust_000106_1,cust_000106,sub_cust_000106_1,2022-10-31,new,29.0,basic,New Basic Plan subscription,2022,10,2022-10,4,348.0
txn_cust_000106_2,cust_000106,sub_cust_000106_1,2022-12-01,expansion,99.0,pro,Expansion payment for Professional Plan,2022,12,2022-12,4,1188.0
txn_cust_000106_3,cust_000106,sub_cust_000106_1,2022-12-31,recurring,99.0,pro,Recurring payment for Professional Plan,2022,12,2022-12,4,1188.0
txn_cust_000106_4,cust_000106,sub_cust_000106_1,2023-01-31,recurring,99.0,pro,Recurring payment for Professional Plan,2023,1,2023-01,1,1188.0
txn_cust_000106_5,cust_000106,sub_cust_000106_1,2023-03-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,3,2023-03,1,1188.0
txn_cust_000106_6,cust_000106,sub_cust_000106_1,2023-04-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,4,2023-04,2,1188.0
txn_cust_000106_7,cust_000106,sub_cust_000106_1,2023-05-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,5,2023-05,2,1188.0
txn_cust_000106_8,cust_000106,sub_cust_000106_1,2023-06-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,6,2023-06,2,1188.0
txn_cust_000106_9,cust_000106,sub_cust_000106_1,2023-07-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,7,2023-07,3,1188.0
txn_cust_000106_10,cust_000106,sub_cust_000106_1,2023-08-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,8,2023-08,3,1188.0
txn_cust_000106_11,cust_000106,sub_cust_000106_1,2023-09-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,9,2023-09,3,1188.0
txn_cust_000106_12,cust_000106,sub_cust_000106_1,2023-11-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,11,2023-11,4,1188.0
txn_cust_000106_13,cust_000106,sub_cust_000106_1,2023-12-03,recurring,99.0,pro,Recurring payment for Professional Plan,2023,12,2023-12,4,1188.0
txn_cust_000106_14,cust_000106,sub_cust_000106_1,2024-01-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,1,2024-01,1,1188.0
txn_cust_000106_15,cust_000106,sub_cust_000106_1,2024-02-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,2,2024-02,1,1188.0
txn_cust_000106_16,cust_000106,sub_cust_000106_1,2024-03-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000106_17,cust_000106,sub_cust_000106_1,2024-04-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,4,2024-04,2,1188.0
txn_cust_000106_18,cust_000106,sub_cust_000106_1,2024-05-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000106_19,cust_000106,sub_cust_000106_1,2024-06-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000106_20,cust_000106,sub_cust_000106_1,2024-07-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000106_21,cust_000106,sub_cust_000106_1,2024-08-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000106_22,cust_000106,sub_cust_000106_1,2024-09-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000106_23,cust_000106,sub_cust_000106_1,2024-10-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000106_24,cust_000106,sub_cust_000106_1,2024-11-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000106_25,cust_000106,sub_cust_000106_1,2024-12-03,recurring,99.0,pro,Recurring payment for Professional Plan,2024,12,2024-12,4,1188.0
txn_cust_000106_26,cust_000106,sub_cust_000106_1,2025-01-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,1,2025-01,1,1188.0
txn_cust_000106_27,cust_000106,sub_cust_000106_1,2025-02-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000106_28,cust_000106,sub_cust_000106_1,2025-03-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,3,2025-03,1,1188.0
txn_cust_000106_29,cust_000106,sub_cust_000106_1,2025-04-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,4,2025-04,2,1188.0
txn_cust_000106_30,cust_000106,sub_cust_000106_1,2025-05-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000106_31,cust_000106,sub_cust_000106_1,2025-06-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000106_32,cust_000106,sub_cust_000106_1,2025-07-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000106_33,cust_000106,sub_cust_000106_1,2025-08-03,recurring,99.0,pro,Recurring payment for Professional Plan,2025,8,2025-08,3,1188.0
txn_cust_000107_1,cust_000107,sub_cust_000107_1,2024-11-18,new,299.0,enterprise,New Enterprise Plan subscription,2024,11,2024-11,4,3588.0
txn_cust_000107_2,cust_000107,sub_cust_000107_1,2024-12-18,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,12,2024-12,4,3588.0
txn_cust_000107_3,cust_000107,sub_cust_000107_1,2025-01-18,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,1,2025-01,1,3588.0
txn_cust_000107_4,cust_000107,sub_cust_000107_1,2025-02-18,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,2,2025-02,1,3588.0
txn_cust_000107_5,cust_000107,sub_cust_000107_1,2025-03-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,3,2025-03,1,3588.0
txn_cust_000107_6,cust_000107,sub_cust_000107_1,2025-04-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,4,2025-04,2,3588.0
txn_cust_000107_7,cust_000107,sub_cust_000107_1,2025-05-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,5,2025-05,2,3588.0
txn_cust_000107_8,cust_000107,sub_cust_000107_1,2025-06-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,6,2025-06,2,3588.0
txn_cust_000107_9,cust_000107,sub_cust_000107_1,2025-07-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,7,2025-07,3,3588.0
txn_cust_000108_1,cust_000108,sub_cust_000108_1,2022-06-04,new,29.0,basic,New Basic Plan subscription,2022,6,2022-06,2,348.0
